index|lemma|human_readable_pos|synset_key_name|definition|example
5509|fairly|adverb|Synset('fairly.r.02')|without favoring one party, in a fair evenhanded manner|deal fairly with one another
5510|fairly|adverb|Synset('fairly.r.02')|without favoring one party, in a fair evenhanded manner|deal fairly with one another
5511|fairly|adverb|Synset('fairly.r.02')|without favoring one party, in a fair evenhanded manner|deal fairly with one another
5512|fairly|adverb|Synset('fairly.r.02')|without favoring one party, in a fair evenhanded manner|deal fairly with one another
5513|fairly|adverb|Synset('fairly.r.02')|without favoring one party, in a fair evenhanded manner|deal fairly with one another
5514|fairly|adverb|Synset('fairly.r.02')|without favoring one party, in a fair evenhanded manner|deal fairly with one another
5515|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5516|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5517|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5518|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5519|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5520|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5521|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5522|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5523|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5524|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5525|recent|adjective|Synset('late.s.03')|of the immediate past or just previous to the present time|in recent months
5526|reason|noun|Synset('rationality.n.01')|the state of having good sense and sound judgment|he had to rely less on reason than on rousing their emotions
5527|reason|noun|Synset('rationality.n.01')|the state of having good sense and sound judgment|he had to rely less on reason than on rousing their emotions
5528|reason|noun|Synset('rationality.n.01')|the state of having good sense and sound judgment|he had to rely less on reason than on rousing their emotions
5529|reason|noun|Synset('reason.n.03')|the capacity for rational thought or inference or discrimination|Man, we are told, is endowed with reason and is capable of distinguishing good from bad.
5530|reason|noun|Synset('reason.n.03')|the capacity for rational thought or inference or discrimination|Man, we are told, is endowed with reason and is capable of distinguishing good from bad.
5531|reason|noun|Synset('reason.n.03')|the capacity for rational thought or inference or discrimination|Man, we are told, is endowed with reason and is capable of distinguishing good from bad.
5532|reason|noun|Synset('reason.n.02')|an explanation of the cause of some phenomenon|The extrapolation may be in error for several reasons.
5533|reason|noun|Synset('reason.n.02')|an explanation of the cause of some phenomenon|The extrapolation may be in error for several reasons.
5534|reason|noun|Synset('reason.n.02')|an explanation of the cause of some phenomenon|The extrapolation may be in error for several reasons.
5535|estate|noun|Synset('estate.n.02')|extensive landed property (especially in the country) retained by the owner for his own use|the family owned a large estate on Long Island
5536|estate|noun|Synset('estate.n.02')|extensive landed property (especially in the country) retained by the owner for his own use|the family owned a large estate on Long Island
5537|estate|noun|Synset('estate.n.02')|extensive landed property (especially in the country) retained by the owner for his own use|the family owned a large estate on Long Island
5538|grow|verb|Synset('develop.v.14')|grow emotionally or mature|When he spent a summer at camp, the boy grew noticeably and no longer showed some of his old adolescent behavior
5539|grow|verb|Synset('develop.v.14')|grow emotionally or mature|When he spent a summer at camp, the boy grew noticeably and no longer showed some of his old adolescent behavior
5540|grow|verb|Synset('develop.v.14')|grow emotionally or mature|When he spent a summer at camp, the boy grew noticeably and no longer showed some of his old adolescent behavior
5541|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5542|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5543|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5544|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5545|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5546|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5547|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5548|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5549|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5550|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5551|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5552|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5553|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5554|fund|noun|Synset('store.n.02')|a supply of something available for future use|In the field of the social sciences a considerable fund of tested knowledge has been accumulated that can be used to good advantage.
5555|draw|verb|Synset('draw.v.20')|move or pull so as to cover or uncover something|draw the shades
5556|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
5557|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
5558|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
5559|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
5560|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
5561|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
5562|mention|verb|Synset('mention.v.03')|commend|They refuse to mention or to notice that they are not there.
